"","col_names","B.cells","CD8.T.cells","CD4.T.cells","NK.cells","Monocytes","Neutrophils"
"1","X0","0.247939909750508","0.0321270562712687","0.0504464045072099","0.228075585546312","0.313898669046202","0.1275123748785"
"2","X1","0.204977631159777","0.0876391844854055","0.0597623656057614","0.157380983423627","0.329054823455375","0.161185011870055"
"3","X2","0.233167870667002","0.0179059837977493","0.129697516532223","0.164731807968057","0.294443883245007","0.160052937789963"
"4","X3","0.316395555890227","0.00414707350281845","0.173901204139572","0.192638292507776","0.278850985565705","0.0340668883939017"
"5","X4","0.262284824571057","0.160893713974387","0.00903539200845568","0.207022183546612","0.288484445738854","0.0722794401606349"
"6","X5","0.39295956488659","0.0308100290264558","0.0367305090330635","0.264770065522462","0.21889512259264","0.0558347089387893"
"7","X6","0.185612627918951","0.0485861283968658","0.0866933400098121","0.269731449010354","0.28215889423193","0.127217560432088"
"8","X7","0.157059048686326","0","0.213825192313235","0.183487015681404","0.271534252344108","0.174094490974927"
"9","X8","0.266006305733959","0.00737686453771716","0.0946280759137851","0.24379259636374","0.29701163657128","0.0911845208795199"
"10","X9","0.127128176474912","0.0213755993572395","0.12182159259053","0.233821655345848","0.340699431404262","0.155153544827209"
"11","X10","0.239482683749384","0.0702280818683458","0.07581679525192","0.15058056278763","0.330436714612013","0.133455161730707"
"12","X11","0.216165096229301","0.0749465961623016","0","0.267752158632216","0.233050131351428","0.208086017624755"
"13","X12","0.214983989749603","0.0652906983595838","0.0535742284182172","0.121685534960169","0.301183575536204","0.243281972976223"
"14","X13","0.257618726569515","0","0.152417090537799","0.220380247271964","0.195633056176973","0.173950879443749"
"15","X14","0.276372393098343","0","0.120079616094767","0.198292981202689","0.326527613564731","0.0787273960394716"
"16","X15","0.280687862933363","0.0249989466916029","0.103396422418636","0.138433230007179","0.245813545764865","0.206669992184354"
"17","X16","0.264551052479705","0.117131729739762","0.0347610925604215","0.0832517946991588","0.291929940106129","0.208374390414824"
"18","X17","0.302844970163954","0","0.119636602750539","0.104170729023027","0.386357517126769","0.0869901809357101"
"19","X18","0.284870453430576","0.0552233608681704","0.133632083453461","0.175235743154902","0.239494417988028","0.111543941104864"
"20","X19","0.255521956476571","0.0199647881330443","0.0985707764866579","0.146140051560891","0.377537984066412","0.102264443276425"
"21","X20","0.296670323063216","0.00801994047425597","0.059188864918063","0.188883149374615","0.315666201373192","0.131571520796659"
"22","X21","0.274213837129358","0","0.113963543348138","0.170069979677755","0.306241116877051","0.135511522967698"
"23","X22","0.253374065392851","0.00727073481183635","0.114487600516685","0.0778361514290053","0.399502057529917","0.147529390319705"
"24","X23","0.352912187161251","0.105291583144666","0.00777642303313572","0.158262468649442","0.252127873911362","0.123629464100144"
"25","X24","0.350439662095105","0.0303205210854899","0.0992716380351422","0.160830030497787","0.289865713050376","0.0692724352361002"
"26","X25","0.192617037713825","0.0139429988141091","0.11051114730827","0.217256202973541","0.255944099001167","0.209728514189089"
"27","X26","0.206622059546758","0","0.158480736425743","0.123761172959438","0.33117321498019","0.179962816087871"
"28","X27","0.313393085912506","0.0504024062479483","0.0594758913437775","0.233834649092771","0.286893428256237","0.0560005391467602"
"29","X28","0.18329570458341","0.072937735807682","0.073909797898545","0.147564836004215","0.307741588168254","0.214550337537894"
"30","X29","0.231030457100237","0.031804671189149","0.109251844592456","0.177292105119573","0.216993122632208","0.233627799366378"
"31","X30","0.283806169148201","0.0415460241978181","0.0766383917586229","0.100687480447062","0.300945541306879","0.196376393141417"
"32","X31","0.178897817616884","0.0628657426220414","0.0150733096950049","0.273988959520119","0.314080245269861","0.15509392527609"
"33","X32","0.315330671001727","0.0227175612566142","0.0710154425840233","0.16543658229185","0.293170519932491","0.132329222933294"
"34","X33","0.245237735311559","0.0654328530505","0.0610598218570757","0.138355489126157","0.323747323342802","0.166166777311907"
"35","X34","0.261915822502743","0.072956786946674","0.0869457574389778","0.0686696032318165","0.333123844009975","0.176388185869814"
"36","X35","0.202325660634124","0.0270954394786212","0.0445888851741777","0.184680193730706","0.313323542009244","0.227986278973128"
"37","X36","0.40942700298269","0.0142767659404153","0.0335629266800645","0.129875786633922","0.279195117324599","0.133662400438309"
"38","X37","0.231131424484916","0","0.0348471716950978","0.159965371660546","0.34744248010408","0.226613552055361"
"39","X38","0.3240264780916","0.0620712953965014","0.0578736429332276","0.130720407624061","0.322502972429555","0.102805203525056"
"40","X39","0.305592934913419","0.00939914621562668","0.07761267865414","0.124425929957104","0.272163325786972","0.210805984472738"
"41","X40","0.296125484601081","0.0467072795996821","0.0394929528026347","0.0964070631285456","0.284531874515573","0.236735345352484"
"42","X41","0.381242713244035","0.0652141577634051","0.0244210810966105","0.159184531241115","0.272624324441653","0.0973131922131815"
"43","X42","0.248089692099591","0","0.140463046040339","0.139889345340555","0.320556992367063","0.151000924152453"
"44","X43","0.222759385705016","0.0824360246633198","0.0362910677073769","0.153053370792339","0.282877188732383","0.222582962399566"
"45","X44","0.325085411906196","0.0512310569019459","0","0.245527298281133","0.305627287093242","0.0725289458174844"
"46","X45","0.232867925444224","0.02853574811951","0.111483717451835","0.227680568208721","0.349323812635018","0.0501082281406927"
"47","X46","0.249520853711936","0.106639470038789","0.00869996563426703","0.116030953076805","0.275400022966967","0.243708734571236"
"48","X47","0.295032721147635","0","0.16909507839785","0.255878909451605","0.193247210167713","0.0867460808351966"
"49","X48","0.33874758375808","0","0.145357225353728","0.0499325836886663","0.332848813711292","0.133113793488234"
"50","X49","0.286998823092817","0.0293794407771275","0.076960215752425","0.198173490473392","0.306341619271568","0.102146410632671"
"51","X50","0.238387173844168","0.0881943182296624","0.00955132543680673","0.282417508118805","0.266546049888346","0.114903624482212"
"52","X51","0.233081701517727","0.0738072618065107","0.0314736895225168","0.299172848954735","0.285811216394405","0.0766532818041064"
"53","X52","0.206713472699001","0","0.121559301420358","0.180883872913655","0.317720314417345","0.17312303854964"
"54","X53","0.279733677422409","0.0881371750754637","0","0.21175176807467","0.235530167420759","0.184847212006699"
"55","X54","0.344433037220845","0.0974660230105642","0.0463218711629272","0.178472385652983","0.206638562406673","0.126668120546008"
"56","X55","0.278267315369012","0.00566121216600377","0.0950855576466174","0.174319517780692","0.353589795463544","0.0930766015741306"
"57","X56","0.169161582029485","0.120764817748166","0.0622663849913798","0.185954406748548","0.251782845927922","0.2100699625545"
"58","X57","0.135945179731932","0.0772571072115374","0.12062971431743","0.151098723096536","0.278288230807457","0.236781044835108"
"59","X58","0.277989010560558","0.128277202882638","0","0.157945192307645","0.289387044972669","0.14640154927649"
"60","X59","0.391295382762418","0.0356011868911544","0.0391257013053508","0.092132346803872","0.327721000056053","0.114124382181152"
"61","X60","0.267664904187518","0.0673970558885265","0.029072539676624","0.197217812246735","0.342546398173183","0.0961012898274132"
"62","X61","0.290161559921441","0.036590139006784","0.101434159457899","0.169955290987575","0.2958177954932","0.1060410551331"
"63","X62","0.202494326713544","0.107791238774746","0.0690470589133903","0.215651351983354","0.200079164467818","0.204936859147148"
"64","X63","0.178395399009823","0.00190925821427959","0.0649763150725595","0.344981010329907","0.297677985193945","0.112060032179487"
"65","X64","0.18386316546117","0.0603972045884985","0.0842045275653667","0.21055702001871","0.322548385840818","0.138429696525437"
"66","X65","0.168053649170271","0.125664603686872","0.12077161589063","0.187880680062097","0.277457376788807","0.120172074401323"
"67","X66","0.271546018194322","0.0217595995259283","0.0689392521659944","0.154775241843214","0.267518817549546","0.215461070720995"
"68","X67","0.354496686842348","0.0128861407589678","0.113248925406593","0.1123341214371","0.326071777504538","0.0809623480504538"
"69","X68","0.224652976609726","0.0426493061286457","0.0286404062602386","0.186910896361279","0.414669471092328","0.102476943547783"
"70","X69","0.251325942603243","0.0212227628105106","0.104147620086354","0.156483695878052","0.296234222980575","0.170585755641266"
"71","X70","0.336523999234739","0","0.162956542937403","0.124812272441727","0.300137472809237","0.0755697125768946"
"72","X71","0.247629634200166","0","0.0868410707787713","0.12743153283455","0.303053548826627","0.235044213359886"
"73","X72","0.252314354352886","0.00251504780006512","0.0359805965108014","0.228684621723935","0.281098472538268","0.199406907074044"
"74","X73","0.280626322518969","0.112216443936722","0","0.249036040897505","0.271997458050106","0.0861237345966987"
"75","X74","0.163960776239517","0.0183284886028051","0.157245249780496","0.28296603796682","0.281923659747378","0.0955757876629841"
"76","X75","0.314114944592974","0.0111430027118674","0.124423388979503","0.183549257648565","0.27633558817646","0.0904338178906304"
"77","X76","0.219141238419203","0.0911226919635144","0.0296730082530492","0.201906857570759","0.283070414087504","0.175085789705971"
"78","X77","0.284274198106109","0.0296973067417511","0.199770713788578","0.160398153494168","0.284771131467059","0.041088496402335"
"79","X78","0.229592505651417","0.0870107820889051","0.057391438853821","0.0937336367996385","0.334716783290978","0.197554853315241"
"80","X79","0.251997447793094","0.132944783479595","0.0495476277522315","0.185330640476885","0.244439081623245","0.13574041887495"
"81","X80","0.311617104087058","0.0500680767953404","0.0454138067347288","0.146345991749721","0.252743106669833","0.193811913963319"
"82","X81","0.198211695647808","0.00821454804408583","0.129771636359158","0.166349045533046","0.308107889834172","0.189345184581731"
"83","X82","0.249101646997325","0.0703083375447437","0.00572949989982352","0.193282957934117","0.302150238194602","0.179427319429389"
"84","X83","0.220823148287951","0.0479884930281675","0.0441754066137571","0.192755512943013","0.287066315648942","0.207191123478169"
"85","X84","0.232261512172377","0","0.0719038264204696","0.195900160975783","0.312041410470341","0.18789308996103"
"86","X85","0.263926060914936","0.0719251133091171","0.0574464341277252","0.199750111102223","0.29504355655336","0.111908723992639"
"87","X86","0.288037494864945","0.0332062070821796","0.0908449812860397","0.157181687759813","0.299017846809041","0.131711782197982"
"88","X87","0.252618715368555","0.129728463985964","0.0122370246490431","0.271312543698456","0.213645924710903","0.12045732758708"
"89","X88","0.22190183122536","0","0.145868624030386","0.155882614988854","0.299504534011109","0.176842395744291"
"90","X89","0.237714598059359","0.042455142879187","0.0915751803342634","0.142154321085547","0.359904332268435","0.126196425373209"
"91","X90","0.172559177290429","0.0037449490471568","0.0969478062257278","0.187401192376343","0.348975161603251","0.190371713457092"
"92","X91","0.258137706820298","0.0292327546942164","0.115808964459003","0.0990551760596844","0.30881201276138","0.188953385205418"
"93","X92","0.295384597036363","0.013085791154523","0.173319129470265","0.205836207910325","0.257402063035915","0.0549722113926095"
"94","X93","0.300314573860908","0.0894139257403221","0.106035165331955","0.163743709764778","0.236574475362094","0.103918149939943"
"95","X94","0.288674468858077","0.132913300957929","0","0.108169684073735","0.196925115920603","0.273317430189656"
"96","X95","0.308999982719409","0","0.118356577237822","0.143561573453906","0.349863022385588","0.0792188442032758"
"97","X96","0.316571414112034","0","0.0639134330790258","0.138897925313185","0.325615845478256","0.155001382017499"
"98","X97","0.237564521224075","0","0.148045743555867","0.100565931265709","0.302371486216533","0.211452317737816"
"99","X98","0.241488304625445","0.0264139011030345","0.0793821902956596","0.0747719006301831","0.364184438918112","0.213759264427566"
"100","X99","0.280560276360146","0.107849024740276","0.0828079988216296","0.21848080888721","0.211686722105273","0.0986151690854657"
