Input Sample,B cells naive,B cells memory,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Neutrophils,P-value,Pearson Correlation,RMSE
49,0.031365515272262154,0.05806379626778936,0.05850791329745943,0.06894514580708598,0.10571112082121724,0,0.034912350314053715,0.040562426070918235,0.11362868317356638,0,0.023080931708862044,0.04066245275463053,0.14703233005912675,0.08757700258141835,0.11067663201862304,0.07927369985298678,0,0.7952394483358871,0.6975497154166267
50,0.10582173205709153,0.05431512309845329,0.12538083246903206,0.11094031854957152,0,0.08756698396984695,0.04640549633602843,0.03222161158721473,0.1687565733366612,0.07977963288919829,0.07932937591337386,0,0.008052496950702712,0,0.05384286760966992,0.04758695523315553,0,0.8266888442662668,0.6429736000154461
51,0.08483606319005381,0.005401773498317585,0.06567897420229737,0.033433491555007064,0.12752092262886747,0.09080247524435008,0.01871796580941737,0.11150303073000706,0.11408785738435703,0,0.09192289926643919,0.10320514889619684,0.030764133598270713,0.0013745048213751746,0.05738703181795733,0.06336372735708588,0,0.857646117170693,0.6188727702037955
52,0.06970227588844402,0.013832285890976424,0.021090068355801732,0.060912433543907143,0.17330892379762333,0.11241419345380173,0.13245788597435856,0,0.0985240169214615,0.04864774709756473,0.0691492323396676,0.04884955993198222,0.021419140806730963,0.03909043912098166,0.008085333363880036,0.08251646351281834,0,0.8211911663740482,0.6672660921846053
53,0.01606881591450284,0.16814147934972884,0.024170194550263816,0.03708177575305017,0.09571290237101429,0.039555194607163446,0.1505118162954532,0.050640065801139306,0.08598474368750716,0.05082203387175765,0.0035309197718634525,0.0008,0.06890643813937466,0.020973678481258952,0.08629017857555082,0.10079786078066794,0,0.8207984207141309,0.6634687841105202
54,0.04327105094689808,0.1679429432534307,0.005710233996278468,0.06820881066574248,0.1903599684577744,0.10775341114128438,0.11204171348553828,0.004349639697177785,0.055590729829247884,0,0.007425058089352224,0,0.08795428638314454,0.011722589148308317,0.07501376747232423,0.06265579743349829,0,0.8488070646633948,0.6575483457150049
55,0.04496605097932989,0.10220915387270153,0.13768208603986629,0.1674229008972529,0,0.017471521194521902,0,0.060692681492881664,0.05949177778158818,0.12000364135089325,0.09546093707298865,0.08267475049648926,0.016154085536194924,0.07601024049694709,0,0.019760172788344545,0,0.8425812661784874,0.6710421595745827
56,0.053449507970039216,0.048670048720359294,0.031121384184802415,0.15889454331844982,0.10613309824812155,0.09805964609273672,0.07656294472151694,0.06903754403622754,0.04617993616364239,0.04297210532031262,0.03121497025667543,0.0876142795543558,0,0,0.047706409087215615,0.10238358232554459,0,0.8654221400953283,0.6303694542112626
57,0.012190484988165629,0.026582962189440108,0.10226713014964232,0.08532017181987046,0.19855147739417583,0.07036229389882637,0.13622255516112536,0,0.030262196058777436,0.09090868274814182,0.009897624553683532,0.021441056034404004,0.032693498789182325,0.0025923441786403593,0.09052682729769256,0.09018069473823194,0,0.8683959122796169,0.6247588596247389
58,0.1234090287901488,0,0.023429340259192816,0.09743100142019541,0.15182641585078094,0.033749524109838745,0.02677397943786766,0.07331869363064909,0.031850704455569596,0.0709976665444598,0.1202933819679623,0.01386977746757833,0.04065103987035118,0.05214195226172883,0.06809083546781482,0.07216665846586164,0,0.8049016715029217,0.7045358575458736
59,0.03711409109138233,0.19910635680414734,0,0.055314979650456716,0.11659509124665911,0,0.06772570198354323,0.005827054630897281,0.0668405679008041,0.05289835431769768,0.009735846649331376,0.09353194669445959,0,0.1276721998151714,0.11639009321896562,0.05124771599648425,0,0.790312435407892,0.6969236626718393
60,0.052735692881448165,0.10345949303714325,0,0.07688861940688127,0.13884126447278997,0.05423392815401449,0.13465567318294083,0.08199180646970973,0.0427577560200086,0.0714597524315879,0.04983243732251937,0.07642272250516555,0.03913956402636314,0,0.05268184073991294,0.02489944934951473,0,0.7877102240727017,0.692020550043352
61,0.08795886958919362,0.06257236794680944,0,0.08251195424006626,0.12821116357093504,0.1618198763559879,0.004693806587010041,0,0.12740526566527077,0.05087531691463082,0.061928431169367956,0.036738202600456495,0.04556111573229774,0.08593071053824425,0.020710710584031036,0.04308220850569859,0,0.7978195039232688,0.7063713428680831
62,0.03639408959877607,0.08582124920986771,0.1138569396914223,0.10801898683263643,0.08980694899786199,0.058837253460309595,0.07560184802207294,0,0.17499303447063866,0.028276023398861604,0.022435426675833103,0,0.006394034816264496,0.04207920191401784,0.08744198249607268,0.07004298041536453,0,0.8313893156467069,0.6342320352286818
63,0.01022451958740537,0.033638799801096846,0.002519528441620155,0.12927546789479807,0.08927768077589746,0.14907152563814868,0.14478359034070384,0.005729047802474161,0.1758716417937481,0.044285026523114154,0.025456935934465554,0.07555895285819772,0.08716763544004001,0.0019367223780345473,0,0.025202924790255307,0,0.8497351631514515,0.6107872189768411
64,0,0.11679171873132388,0.06147371917501424,0.01691254883571999,0.20618132376790593,0.04010431428990786,0.026069140624207992,0,0.17689453590877866,0.10824294673623142,0.04110798560177075,0.07856844860402282,0.03677983185801455,0.04764098800541033,0,0.04323249786169165,0,0.7888925179325541,0.6842738228324913
65,0.019664168211070726,0.029312698263605413,0,0.11621953202678098,0.2392947038042888,0.1469655406105082,0.07749436926354149,0.028897450509847416,0.061140882985103194,0.06734288552252418,0.09414001760240798,0.02175254551895919,0.00343573524497122,0,0.08524114038571189,0.009098330050679343,0,0.8108350989556826,0.6769712285360231
66,0.07543888976741586,0.09934817903841008,0.050374078809919565,0.14960489509181948,0.04014816766648687,0.09287130287877078,0.03038771128753567,0.051447975712765034,0.05916697858868863,0.022993236902747856,0.10426044227790994,0.019241830909668956,0.0289507335143724,0.040533984714073816,0.03158974536406935,0.10364184747534566,0,0.7850715734628327,0.7083838496115964
67,0.13278598449882112,0,0.005863685490160825,0.09373747144385355,0.14918696723186534,0.12549820729693692,0.07539849300259113,0.039992578220485055,0,0.08595649068890185,0.10325547408564417,0.057387941632083904,0.07826999896666309,0.004772941091064247,0.04789376635092876,0,0,0.719895576949803,0.7579535537318584
68,0.016227481831369687,0.028210628757105786,0.015978502566811773,0.024944371779966844,0.15307219407394587,0.04168059390967733,0.0658506660926039,0.10528763501373342,0.033143195942933065,0.0775080806445567,0.053054017453392284,0.10536784440448602,0.10698133029487908,0.04758440163159999,0.07720824601122181,0.04790080959171647,0,0.8347122703234257,0.6709320073307323
69,0.08817859697082316,0.1653382536045527,0.06423741696824822,0.06420301016096988,0.10578860180306113,0.03514585116058435,0.006281907398777903,0,0.14430492705851364,0.08792096656194384,0.0743303918742215,0,0.061193758271383944,0,0.03217470065499523,0.07090161751192446,0,0.7597853341551177,0.7091963238605579
70,0.06243137122185742,0.0660097339745489,0.016283774087477682,0.06254398123439915,0.18952262271218467,0.10284327386960578,0.07828716382133269,0,0.08260879207208346,0.10193790745869191,0.07890561965417818,0.08527678546666936,0,0,0.05993402233009416,0.013414952096876626,0,0.804929975202963,0.6873128611664282
71,0.02167982151744424,0.0010166351957057458,0.01488372485259076,0.20895303073069518,0.03602054292063692,0.02660259248139735,0.018518150307584896,0,0.12529078457768608,0.019489150626097723,0.10977593352233728,0.08656579260542001,0.18107562491230297,0.049702752842062756,0,0.10042546290803812,0,0.8031869686265675,0.6870602676889882
72,0.06412086945602413,0.11927245012258406,0.003991006853248758,0,0.24014760522062265,0,0,0.08842036073171304,0.1378456237595848,0.146418620494236,0.05712082648388755,0.012775098804334587,0.09681186145678818,0.004314379197864766,0,0.028761297419111504,0,0.794958486789121,0.6832799460450523
73,0.02463152691112209,0.17981053403658015,0.18863033195792342,0,0.07643242590531037,0.08304867080245046,0.08697682849828225,0.0515088152734671,0.08303609413005955,0.03310114624611972,0.028740849510828545,0.06296116080851444,0.045242825650149567,0,0,0.055878790269192284,0,0.8329278833450433,0.6379164134868106
74,0,0.0486181509824253,0.012467411893765561,0.1386648703274204,0.16633766841429706,0.08589152634007566,0.09072072120192126,0.04730790251558488,0.11044084096934158,0.04699901262093793,0.07601403339228696,0.005763813350746964,0.05223013744221827,0.0019255561915082471,0.08468819546159218,0.03193015889587783,0,0.8387146337899314,0.6457604901264011
75,0.15768681519780933,0.01694350325030666,0.10295092868125702,0.004732426723839158,0.22222718823813545,0.14830014997272867,0,0,0.10684730254261729,0.05702261401953012,0.0787204796212828,0.0017065141487087147,0.014172965796891892,0.07167425964877298,0.004517563496356878,0.01249728866176299,0,0.7562834867394828,0.7153388555060324
76,0.059277567560319835,0.025207704990016688,0.005054176566079998,0.05059826397588803,0.17904015714315588,0.014776934130985662,0.16120263895365358,0,0.13740614841360296,0.06747189598274458,0.06022617877851718,0.06842684406523215,0.04091651102937397,0.030573983850889507,0.05510570823167624,0.04471528632786373,0,0.8573014499282982,0.6266362286001969
77,0.010769650145654777,0.09670290114596813,0.034279944642655984,0.19403456955799545,0.19839916442954414,0.0588623782701802,0.09298063592068209,0,0.057137807228582804,0.025818912687015066,0.08459554807992346,0,0.06771444992754014,0.042401692147102134,0.03630234581715559,0,0,0.8441644972044998,0.6498233565463118
78,0.022245385732187258,0.08203050991145137,0,0.007705888609390719,0.2271560277346538,0.08361628799634609,0.10343889508690808,0.0340341957374701,0.022676884190257984,0.09112581953804418,0.09611969007811819,0.10016556754610448,0.023367217876946636,0.029670875567844795,0.03315315093122444,0.04349360346305187,0,0.8569582473365773,0.6658001833453085
79,0.04308266806842737,0.05421997637398768,0.013149644784635116,0.13718350083029446,0.20216306024402728,0.05711405468365234,0.03152511798623715,0.04670055203956433,0.08691419947490778,0.033542102240667414,0.05102972421387484,0.0043428047138004515,0.06698313494060319,0.08611235660174765,0.03885135999028259,0.0470857428132904,0,0.8461526964229265,0.6636367737126126
80,0.10484156997349138,0.07571995419146436,0.035741138544415574,0,0.11741279997349639,0.14655593912970172,0.02679270342339721,0.1060722917473559,0,0,0.03820259818864291,0.03193215552263941,0.11755050995718484,0.059928216936250875,0.033042061999480864,0.10620806041247852,0,0.7963359910009031,0.7167943596258216
81,0,0.15567831784027428,0.05245838292617594,0.17732067480786112,0.007017167928610316,0.1310424482123358,0.04733210825247165,0,0.10189969894659032,0.020384666934213036,0.07830263108462487,0.03313456931377578,0.08823169219088099,0.0024837197528117857,0.013968455652881082,0.09074546615649307,0,0.8278350531191274,0.6773669661236621
82,0.055815936701208095,0.06709440671683031,0.03053557054923045,0.09190235604873827,0.06440682822269957,0,0.08129316008463298,0.04208137095098542,0.14187195940976158,0.03743780306653355,0.03620926278614516,0.017407914336596702,0.11165984134713378,0.051327310005822364,0.07456900064796314,0.09638727912571866,0,0.8262697196805758,0.6640802681387754
83,0.08907288517569327,0.042997721964508594,0.03241695494802703,0.11610981182458911,0.020954480246890554,0.06623473250377984,0.07345586583204136,0.09876490982284535,0.042167574963052866,0.1200240055629921,0.01529217095904634,0.07183825136232021,0,0.08421298220952703,0.05537987121620927,0.07107778140847708,0,0.8162546687819296,0.6855884683233903
84,0.12036597912949622,0,0.05991175019463449,0.030273899398066156,0.13554967478249563,0.02082964033488414,0.059969834519252606,0.021142287425867986,0.06946486469360395,0,0.08665246024509138,0.04815777330557853,0.05021488305978665,0.08732727255300905,0.12154241025426712,0.08859727010396605,0,0.764046250887174,0.7204968960844919
85,0.035042047586536174,0.16446026575661013,0.05294438824091519,0.07819916535540679,0.032262498628837274,0.04577418926437859,0.10910792278853196,0,0.13218706897691754,0.1182974468552014,0.04285735542201424,0.030440327223406064,0.03855677315207649,0,0.11263847148941715,0.007232079259750932,0,0.8273358885787717,0.6619865109987061
86,0.01748755165310128,0.13424549451685613,0,0.1886880026111778,0,0.05475632431103687,0.05996092266873863,0.051387411311813215,0.06041747912954118,0.006341315814762415,0.15215992483429658,0.09675451619522381,0.0696899984757052,0.0078055697284759844,0.06536684182654859,0.03493864692272226,0,0.8263220921033424,0.6771979629308068
87,0.020866252366885135,0.15885127854022016,0.09846032662541587,0.036077575673303185,0.0688122716393768,0.12801847948923448,0.07750010863073606,0.10306429685444829,0.08210221345572737,0.020800973165545154,0.07747183617438289,0.006657877790951483,0,0.027307910800219937,0.04713925358620169,0.04686934520735146,0,0.8274043956254711,0.650323896004193
88,0,0.1468531122947089,0,0.21600118552991324,0,0.08469616377827617,0.07013758882952352,0,0.11885399115864227,0.06400826061575969,0.12025121225441042,0.006447252747173806,0.04453239037230824,0.03830050770757583,0.029718029572614615,0.060200305139093295,0,0.7784826033120608,0.7110422643730298
89,0.04092634121317284,0.051472239533652514,0.09986457099962896,0,0.1080465992315381,0.09853533323275536,0.10145024318079732,0,0.06276210716938094,0.0933844786899529,0.059927239942298476,0.03694281037605212,0,0.09999387861804857,0.10629825127644199,0.04039590653627996,0,0.8275139956176373,0.6866817834476516
90,0,0.07176694793505747,0,0.009098595665544136,0.2437094066837014,0.06343883150590947,0.09264711033105318,0,0.09040802849723242,0.09282314844433072,0.081273530278216,0.05386331137026343,0.07669592928810513,0.049733765263088536,0.014439186883585647,0.06010220785391248,0,0.8108681761494173,0.6932082941153304
91,0,0.05277757791692411,0.16284783983794127,0.008743807454615704,0.138811688237124,0,0.052654759335816606,0,0.06656030774517505,0.0542728273808465,0.14070651892519,0.11049028449868353,0,0.08632085694118018,0.07763521004888627,0.04817832167761677,0,0.7895624164588428,0.6908425616247558
92,0.0026087827155102956,0.1523143986973836,0,0.14286767818372703,0.18867777647389503,0.01568925851993728,0.09080527350611392,0,0.09080867353248105,0.035905329850708385,0.11637185495605609,0.007830693748380498,0.09175738152897547,0,0.0643628982868313,0,0,0.7996556965878251,0.6889465459385236
93,0.048749134068346925,0.12442064412113875,0.03281620060672119,0.19186112872099884,0.13168239575874405,0.062480913556247825,0.1329941468874093,0,0.061783021838312295,0,0.09792443416051796,0,0.060041504687920536,0.023461835428528015,0.011608375315102474,0.02017626485001184,0,0.8039203391007964,0.6737487533039035
94,0.07724890252826194,0.07485922746008775,0.13535774747492568,0.05275290605181181,0.0495595930209859,0.07906864414618102,0.056190682793888405,0,0.1306465309174287,0.03749865488916819,0.031028545997450436,0.0838941497546262,0.024420589167591728,0,0.044066316829161754,0.12340750896843045,0,0.7785340798920446,0.6865764985191826
95,0.058942250148808696,0.1096605824081666,0,0.16340784725974758,0.11952095734324522,0.10375268703901312,0.06233404918816329,0,0.09622033094601545,0.10485252241118814,0.024091536810455713,0.026815466289691604,0.09461555655867056,0,0.035786213596834024,0,0,0.7795383293316477,0.7084356438104366
96,0,0.1552582346528912,0.014444478145738989,0.09317317860293947,0.04591475139922657,0.09147770679602303,0,0.16556434542720644,0,0.051196998866514375,0.035207804603952585,0.09047701919592213,0.037087198837529596,0.10666948203919921,0.059845668945169815,0.053683132487686525,0,0.7900725287121569,0.7161799158712321
97,0.02107704394200059,0.07035287803269406,0,0.20664693815330348,0.01281458706357606,0.1215406535111782,0.01250977417571464,0.08693713682633232,0.03202939608695693,0.05012098625539069,0.11045343981004675,0.06059439138701603,0.04400963408927867,0,0.11022529899471929,0.06068784167179225,0,0.8020365398259017,0.7046415526727786
98,0.03316812774215062,0.07768237758473229,0.06746982073458223,0.014447057400990997,0.12803807809112425,0.014388461927071777,0.014594122861085674,0,0.09478701724860183,0.08342961478966993,0.10264723460757111,0.07268653457667436,0.08211523096105687,0.044207491005584895,0.08192751081791261,0.08841131965119053,0,0.8083150315541625,0.696622901058485
99,0.10405331941975256,0.06980082475885165,0.09371887702232595,0.016239674523028422,0.18787852788333353,0.14345466928293837,0.06406612018531202,0.12441131140972904,0,0.059519228342123996,0.06381532535242794,0.04859301612204076,0.024449105698135788,0,0,0,0,0.8271212239691749,0.6606202839157113
